scenario_id,claim_family,truth_state,effect_size,raw_n,effective_n,cluster_count,family_count,models_per_family,family_correlation,family_imbalance,ability_spread,benchmark_count,measurement_noise,multiplicity,materiality,split,seed,generator_version,bootstrap_stability,external_validated,held_out,direction_consistent,transport_reversal,adversarial_case,method,estimate,standard_error,licensed,true_supported,false_directional_decision,CI_coverage,inflated_significance,false_transport,power_event,stress_case
POLICY_VALIDATION-THRESHOLD_PASS-920240,THRESHOLD_PASS,,0.0,1000000,144,24,4,1,0.9,0.0,0.03,1,0.08,40,0.01,POLICY_VALIDATION,920240,student_t_v2.1,0.6,False,False,False,False,HIGH_RAW_LOW_EFFECTIVE_N,ONE_MODEL_PER_FAMILY,0.01111386555661254,0.04,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_VALIDATION-THRESHOLD_PASS-920240,THRESHOLD_PASS,,0.0,1000000,144,24,4,1,0.9,0.0,0.03,1,0.08,40,0.01,POLICY_VALIDATION,920240,student_t_v2.1,0.6,False,False,False,False,HIGH_RAW_LOW_EFFECTIVE_N,VALIDEVAL_LICENSING,0.01111386555661254,0.008027729719194864,False,False,False,True,False,False,False,GENERAL_STRESS
POLICY_VALIDATION-THRESHOLD_PASS-920241,THRESHOLD_PASS,SUPPORTED,0.035,500,144,24,4,1,0.9,0.0,0.03,1,0.08,40,0.01,POLICY_VALIDATION,920241,student_t_v2.2,0.65,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,NAIVE_CHECKPOINT,0.029476533007711476,0.003577708763999663,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_VALIDATION-THRESHOLD_PASS-920241,THRESHOLD_PASS,SUPPORTED,0.035,500,144,24,4,1,0.9,0.0,0.03,1,0.08,40,0.01,POLICY_VALIDATION,920241,student_t_v2.2,0.65,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,FAMILY_CLUSTER_BOOTSTRAP,0.029476533007711476,0.008027729719194864,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_VALIDATION-THRESHOLD_PASS-920241,THRESHOLD_PASS,SUPPORTED,0.035,500,144,24,4,1,0.9,0.0,0.03,1,0.08,40,0.01,POLICY_VALIDATION,920241,student_t_v2.2,0.65,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,FAMILY_BALANCED,0.029476533007711476,0.00762634323323512,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_VALIDATION-THRESHOLD_PASS-920241,THRESHOLD_PASS,SUPPORTED,0.035,500,144,24,4,1,0.9,0.0,0.03,1,0.08,40,0.01,POLICY_VALIDATION,920241,student_t_v2.2,0.65,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,ONE_MODEL_PER_FAMILY,0.029476533007711476,0.04,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_VALIDATION-THRESHOLD_PASS-920241,THRESHOLD_PASS,SUPPORTED,0.035,500,144,24,4,1,0.9,0.0,0.03,1,0.08,40,0.01,POLICY_VALIDATION,920241,student_t_v2.2,0.65,True,True,True,False,SMALL_EFFECT_HUGE_RAW_N,VALIDEVAL_LICENSING,0.029476533007711476,0.008027729719194864,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_VALIDATION-THRESHOLD_PASS-920242,THRESHOLD_PASS,SUPPORTED,0.075,10000,144,24,4,1,0.2,0.0,0.03,1,0.08,40,0.01,POLICY_VALIDATION,920242,student_t_v2.3,0.7,True,True,True,False,LARGE_EFFECT_SMALL_PANEL,NAIVE_CHECKPOINT,0.0764694408229607,0.0008,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_VALIDATION-THRESHOLD_PASS-920242,THRESHOLD_PASS,SUPPORTED,0.075,10000,144,24,4,1,0.2,0.0,0.03,1,0.08,40,0.01,POLICY_VALIDATION,920242,student_t_v2.3,0.7,True,True,True,False,LARGE_EFFECT_SMALL_PANEL,FAMILY_CLUSTER_BOOTSTRAP,0.0764694408229607,0.006992058987801011,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_VALIDATION-THRESHOLD_PASS-920242,THRESHOLD_PASS,SUPPORTED,0.075,10000,144,24,4,1,0.2,0.0,0.03,1,0.08,40,0.01,POLICY_VALIDATION,920242,student_t_v2.3,0.7,True,True,True,False,LARGE_EFFECT_SMALL_PANEL,FAMILY_BALANCED,0.0764694408229607,0.00664245603841096,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_VALIDATION-THRESHOLD_PASS-920242,THRESHOLD_PASS,SUPPORTED,0.075,10000,144,24,4,1,0.2,0.0,0.03,1,0.08,40,0.01,POLICY_VALIDATION,920242,student_t_v2.3,0.7,True,True,True,False,LARGE_EFFECT_SMALL_PANEL,ONE_MODEL_PER_FAMILY,0.0764694408229607,0.04,False,True,False,True,False,False,False,GENERAL_STRESS
POLICY_VALIDATION-THRESHOLD_PASS-920242,THRESHOLD_PASS,SUPPORTED,0.075,10000,144,24,4,1,0.2,0.0,0.03,1,0.08,40,0.01,POLICY_VALIDATION,920242,student_t_v2.3,0.7,True,True,True,False,LARGE_EFFECT_SMALL_PANEL,VALIDEVAL_LICENSING,0.0764694408229607,0.006992058987801011,True,True,False,True,False,False,True,GENERAL_STRESS
POLICY_VALIDATION-THRESHOLD_PASS-920243,THRESHOLD_PASS,,0.0,1000000,18,24,4,1,0.2,0.0,0.03,1,0.08,40,0.01,POLICY_VALIDATION,920243,student_t_v2.1,0.75,True,True,True,False,EXTREME_FAMILY_IMBALANCE,NAIVE_CHECKPOINT,0.005142952098390475,8e-05,False,False,False,False,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_VALIDATION-THRESHOLD_PASS-920243,THRESHOLD_PASS,,0.0,1000000,18,24,4,1,0.2,0.0,0.03,1,0.08,40,0.01,POLICY_VALIDATION,920243,student_t_v2.1,0.75,True,True,True,False,EXTREME_FAMILY_IMBALANCE,FAMILY_CLUSTER_BOOTSTRAP,0.005142952098390475,0.019776529298921774,False,False,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
POLICY_VALIDATION-THRESHOLD_PASS-920243,THRESHOLD_PASS,,0.0,1000000,18,24,4,1,0.2,0.0,0.03,1,0.08,40,0.01,POLICY_VALIDATION,920243,student_t_v2.1,0.75,True,True,True,False,EXTREME_FAMILY_IMBALANCE,FAMILY_BALANCED,0.005142952098390475,0.018787702833975684,False,False,False,True,False,False,False,HUGE_RAW_N_TINY_EFFECTIVE_N
